Time (s),Satellite ID,Longitude (deg),X (km),Y (km),Z (km),VX,VY,VZ,Status
54240,01,45.0,882.9380466855358,-42705.61911867557,25.893521698190067,3.5185016100024065,-2.4180667919154777,0.5633947561229274,non-stationkeeping
54250,01,45.0,918.7645614950604,-42729.709394697704,31.223606586243775,3.5826514809524665,-2.409027602213328,0.5330084888053707,non-stationkeeping
54260,01,45.0,954.3044782708797,-42754.586102379384,37.49793643816622,3.553991677581927,-2.487670768167716,0.6274329851922447,non-stationkeeping
54270,01,45.0,989.2888747934884,-42781.12624621498,43.668476202553826,3.4984396522608674,-2.654014383559599,0.6170539764387605,non-stationkeeping
54280,01,45.0,1024.0459719611317,-42808.26489179588,49.423661214188535,3.4757097167643396,-2.713864558090031,0.5755185011634708,non-stationkeeping
54290,01,45.0,1060.1750500119153,-42835.86907791486,54.81680564299635,3.6129078050783647,-2.7604186118983334,0.5393144428807816,non-stationkeeping
54300,01,45.0,1096.3555466142618,-42862.31834170722,58.109538198189874,3.618049660234644,-2.6449263792359576,0.32927325551935216,non-stationkeeping
54310,01,45.0,1131.8676161804033,-42889.08633489654,60.234054986731415,3.551206956614135,-2.6767993189323596,0.2124516788541541,non-stationkeeping
54320,01,45.0,1167.3095162527238,-42916.391998615705,64.3381790697737,3.5441900072320576,-2.730566371916281,0.41041240830422865,non-stationkeeping
54330,01,45.0,1202.9049552089757,-42943.70874897294,67.68076678922539,3.5595438956251892,-2.731675035723063,0.3342587719451686,non-stationkeeping
54340,01,45.0,1238.9626493276703,-42971.44864522489,69.99290223823097,3.605769411869462,-2.7739896251950893,0.2312135449005575,non-stationkeeping
54350,01,45.0,1274.5519348930507,-42997.71998845535,71.5688864463098,3.5589285565380386,-2.6271343230462,0.1575984208078839,non-stationkeeping
54360,01,45.0,1310.3891954999679,-43023.702537097124,74.6321699683803,3.583726060691725,-2.5982548641773144,0.30632835220704924,non-stationkeeping
54370,01,45.0,1346.0302900862816,-43048.21143824255,79.29898051523061,3.5641094586313757,-2.4508901145424478,0.46668105468503196,non-stationkeeping
54380,01,45.0,1382.7101747316185,-43071.63567149456,84.91950284044258,3.66798846453368,-2.3424233252006834,0.5620522325211967,non-stationkeeping
54390,01,45.0,1419.3565258838785,-43095.95458729999,89.59132016394479,3.6909524920296652,-2.3294787731809325,0.45728823686912595,stationkeeping
54400,01,45.0,1456.204590382849,-43118.88291539015,94.5891201355321,3.7104708872418763,-2.188276096640718,0.4893215251508604,stationkeeping
54410,01,45.0,1493.2661119691397,-43140.941164602926,99.84889571419357,3.731139867010314,-2.099104969179085,0.5149407131789966,stationkeeping
54420,01,45.0,1528.2344018308045,-43161.0168871972,105.32653837942325,3.521810529836608,-1.8991075690593575,0.5361360841519801,stationkeeping
54430,01,45.0,1563.245883716769,-43180.90715297328,109.91027111584637,3.5256918652865257,-1.8784740400062738,0.4464654999834425,stationkeeping
54440,01,45.0,1600.0667925873345,-43198.6898767391,115.80408234437219,3.7056624071249704,-1.6662249223696515,0.5766219523724394,stationkeeping
54450,01,45.0,1636.136475203484,-43215.455343773545,121.79767767254171,3.6301547767496514,-1.5628857606983302,0.5859810459840631,stationkeeping
54460,01,45.0,1672.2724305015265,-43232.23150093576,129.32412328340692,3.636226809730222,-1.562132386091994,0.738206859636008,stationkeeping
54470,01,45.0,1706.2483385210712,-43247.74291186607,137.31468932706358,3.420328010537951,-1.4342146970214005,0.7837270222242284,stationkeeping
54480,01,45.0,1740.5123187401284,-43263.84659693169,143.90275952130142,3.4487226215433116,-1.491566172871989,0.6430991294328062,stationkeeping
54490,01,45.0,1775.587787365214,-43277.54657981001,148.8955416532302,3.5292729129964893,-1.2501573417107812,0.48339010260117,stationkeeping
54500,01,45.0,1810.7026318724693,-43289.652910761695,154.855930582829,3.5327623272245203,-1.089748651600387,0.579361222115677,stationkeeping
54510,01,45.0,1845.508511485259,-43301.67679060169,161.63514008417124,3.5015181170439758,-1.0801638078575453,0.6604015942255406,stationkeeping
54520,01,45.0,1879.413582134471,-43312.20977332163,168.34851146018053,3.4112978366386977,-0.9301629021993026,0.6531596121797101,stationkeeping
54530,01,45.0,1911.889515930409,-43322.277130247276,173.2103101440591,3.268493231869617,-0.8825283975212048,0.467886477636675,stationkeeping
54540,01,45.0,1946.8496710988616,-43330.47995548365,177.62375700651634,3.515993239605704,-0.6954672978666719,0.4226996211725824,stationkeeping
54550,01,45.0,1982.006662421782,-43337.0475616868,181.4603035624792,3.5351924010403706,-0.5314528834488664,0.3647413159288455,stationkeeping
54560,01,45.0,2017.6687719725612,-43343.17228400231,184.06033250225852,3.5851074820180924,-0.4864755652958565,0.2410768549397512,stationkeeping
54570,01,45.0,2054.3400519289235,-43348.74479008151,187.4195215232275,3.685225932099997,-0.4306398608031411,0.3165051121403813,stationkeeping
54580,01,45.0,2090.983934352026,-43353.66963248907,188.48559399578738,3.6818975188131127,-0.36534102915445965,0.08754547336189619,stationkeeping
54590,01,45.0,2127.8398436217476,-43358.26633081413,189.74858730844642,3.702442331494339,-0.3319608275218716,0.10707187387252681,stationkeeping
54600,01,45.0,2164.221552365515,-43360.20003457361,191.24881713747035,3.6545489463529597,-0.0658266078414019,0.13059805522284182,stationkeeping
54610,01,45.0,2202.784953632315,-43359.75111923718,192.43157739657653,3.871495390522419,0.17209011726069112,0.09879631611913725,stationkeeping
54620,01,45.0,2241.7565586602877,-43357.06429056081,194.3691143390975,3.911406706523121,0.3953436556916273,0.17392927542968473,stationkeeping
54630,01,45.0,2281.863594823163,-43350.84509472274,195.83084218967807,4.023781640316505,0.7474326878331047,0.12629735526897162,stationkeeping
54640,01,45.0,2323.2089533923267,-43340.1774292541,197.76945150587397,4.146301158128272,1.1905061383216045,0.1736962646057652,stationkeeping
54650,01,45.0,2365.8460960479415,-43328.77870593293,198.8590211620898,4.274026838953338,1.2625110263984605,0.08885314957412893,stationkeeping
54660,01,45.0,2410.696171578647,-43317.11503780517,198.29062054011152,4.493461739705958,1.2879735767308453,-0.0765554441274433,stationkeeping
54670,01,45.0,2454.6599279185775,-43304.846919081916,197.83712365395127,4.403679778680147,1.347260598359221,-0.06504270160418944,stationkeeping
54680,01,45.0,2497.969524771799,-43291.056826885,199.8051829690439,4.3371326329118505,1.4979664444033889,0.17643180134933922,stationkeeping
54690,01,45.0,2541.655967954535,-43278.081365617276,201.48573198986674,4.373442042180052,1.415562872554146,0.14757021907913365,stationkeeping
54700,01,45.0,2585.1143883274835,-43261.94129872471,204.06550736911277,4.349408171204653,1.7299728865522686,0.23705503211184284,stationkeeping
54710,01,45.0,2628.86334923931,-43244.94112633438,205.36597722329003,4.377097724317256,1.8143100155304654,0.10925029372456253,stationkeeping
54720,01,45.0,2671.411464044151,-43226.95553051557,209.03826883894482,4.256066829095959,1.9110575697553716,0.3455908763584533,stationkeeping
54730,01,45.0,2714.6292366737916,-43209.068586656496,211.88870671214957,4.321645113164467,1.8996265034333424,0.26328482907462003,stationkeeping
54740,01,45.0,2756.4825853872535,-43190.451317773346,215.42913519003176,4.184358332922833,1.9708565454830886,0.3317918485736398,stationkeeping
54750,01,45.0,2799.074124640263,-43170.680569118274,219.38672223210813,4.2568385057242955,2.084204321173312,0.37302851457600966,stationkeeping
54760,01,45.0,2841.293065673714,-43148.95264229619,223.45907847944852,4.218499067972212,2.277567716547944,0.3840752456366274,stationkeeping
54770,01,45.0,2883.6925364817757,-43126.88542740422,226.80590845685873,4.235343597212029,2.3094339889836175,0.311333040899854,stationkeeping
54780,01,45.0,2926.1821174930824,-43103.12278782229,231.4561826546379,4.243155086728416,2.4764753910784427,0.4409517466728969,stationkeeping
54790,01,45.0,2967.6161865002973,-43078.13038869741,236.29932208597245,4.136738874040261,2.5969226728824513,0.45971538303859094,stationkeeping
54800,01,45.0,3010.0589579850653,-43052.75509587916,242.69979379665028,4.2362302376279395,2.63281669074553,0.6144970973459838,stationkeeping
54810,01,45.0,3052.6240261079843,-43026.186873429724,247.93210307985956,4.247245908403045,2.7494352393416093,0.49739125615629864,stationkeeping
54820,01,45.0,3096.4007910206315,-42997.138630301066,252.6866654517492,4.377676491264735,2.9048243128656837,0.4754562371889647,non-stationkeeping
54830,01,45.0,3138.8549785538635,-42968.91421332034,256.8950439732896,4.245418753323222,2.8224416980722635,0.4208378521540395,non-stationkeeping
54840,01,45.0,3180.438346609383,-42940.47301673665,261.2582835985117,4.158336805551993,2.8441196583694035,0.4363239625222082,non-stationkeeping
54850,01,45.0,3222.6629771462035,-42912.026071022985,265.46009154150613,4.222463053682042,2.844694571366775,0.4201807942994453,non-stationkeeping
54860,01,45.0,3263.373128117963,-42884.84269260247,270.90813438671336,4.071015097175967,2.718337842051658,0.5448042845207207,non-stationkeeping
54870,01,45.0,3304.1394083391942,-42855.22751789317,276.92536827320987,4.076628022123131,2.9615174709305974,0.6017233886496509,non-stationkeeping
54880,01,45.0,3345.193256628025,-42824.507214172125,285.0355984277257,4.105384828883106,3.072030372104343,0.8110230154515844,non-stationkeeping
54890,01,45.0,3386.0312381072604,-42794.999457073354,291.47649443496846,4.083798147923516,2.9507757098772522,0.6440896007242782,non-stationkeeping
54900,01,45.0,3428.195529128681,-42764.78860483143,295.87104971596233,4.216429102142063,3.021085224192557,0.43945552809938526,non-stationkeeping
54910,01,45.0,3469.307546250093,-42734.36803476266,301.3167279173717,4.111201712141204,3.0420570068774397,0.5445678201409342,non-stationkeeping
54920,01,45.0,3508.9982077814557,-42702.92624665172,306.983768960371,3.9690661531362803,3.1441788110937314,0.5667041042999285,non-stationkeeping
54930,01,45.0,3549.6818074648418,-42671.1097458799,314.23666614561637,4.068359968338625,3.18165007718232,0.7252897185245375,non-stationkeeping
54940,01,45.0,3589.5479769399753,-42639.598625429826,323.31726121998577,3.9866169475133466,3.151112045007157,0.9080595074369403,non-stationkeeping
54950,01,45.0,3630.6031980711978,-42607.246441294315,330.4411329590491,4.105522113122233,3.2352184135511792,0.7123871739063339,non-stationkeeping
54960,01,45.0,3671.5319404760103,-42573.36946031986,337.75627550073716,4.092874240481251,3.387698097445889,0.7315142541688042,non-stationkeeping
54970,01,45.0,3712.2951444180553,-42540.3600119882,344.6742344176979,4.076320394204503,3.3009448331655133,0.691795891696077,non-stationkeeping
54980,01,45.0,3751.635332898824,-42506.48566238762,351.8052649742014,3.9340188480768545,3.3874349600587013,0.7131030556503494,non-stationkeeping
54990,01,45.0,3792.5663186902316,-42472.54602391173,359.90273295154464,4.093098579140784,3.3939638475886245,0.809746797734322,non-stationkeeping
55000,01,45.0,3831.9695402259986,-42437.70510355928,369.45399311640955,3.9403221535767057,3.484092035244827,0.9551260164864894,non-stationkeeping
55010,01,45.0,3870.7693018207506,-42402.74384164737,376.7906378783776,3.879976159475188,3.496126191191559,0.7336644761968022,non-stationkeeping
55020,01,45.0,3909.2217337818292,-42366.02039074363,385.2434204958753,3.845243196107866,3.6723450903734505,0.8452782617497663,non-stationkeeping
55030,01,45.0,3947.9034250840764,-42329.993563978525,394.58577826404223,3.8681691302247003,3.602682676510367,0.9342357768166977,non-stationkeeping
55040,01,45.0,3985.991179096292,-42293.48448193135,403.3047027312178,3.8087754012215482,3.6509082047174406,0.8718924467175575,non-stationkeeping
55050,01,45.0,4024.170842574164,-42259.027498499265,411.75399347322247,3.8179663477872103,3.4456983432086536,0.8449290742004674,non-stationkeeping
55060,01,45.0,4062.1480975209606,-42224.40828142239,419.31151648189893,3.797725494679673,3.4619217076874964,0.755752300867649,non-stationkeeping
55070,01,45.0,4101.064079571871,-42190.85051067641,427.2317319126373,3.8915982050910563,3.3557770745972713,0.7920215430738398,non-stationkeeping
55080,01,45.0,4138.292964125349,-42157.52453516039,433.556935228638,3.722888455347802,3.332597551602524,0.6325203316000696,non-stationkeeping
55090,01,45.0,4175.46698636022,-42125.280412386,439.6284220349288,3.7174022234872064,3.2244122774391286,0.6071486806290789,non-stationkeeping
55100,01,45.0,4212.368793310083,-42092.205427658235,447.23130255550046,3.6901806949862683,3.307498472776113,0.7602880520571673,non-stationkeeping
55110,01,45.0,4248.953803579616,-42060.52729963833,455.47745649325344,3.6585010269533007,3.1678128019906744,0.8246153937752964,non-stationkeeping
55120,01,45.0,4285.829023152014,-42028.84356877152,461.6358758027064,3.687521957239808,3.168373086681326,0.6158419309452929,non-stationkeeping
55130,01,45.0,4320.424283322517,-41998.43902276484,468.93652750687306,3.4595260170503037,3.040454600667444,0.7300651704166663,non-stationkeeping
55140,01,45.0,4354.429221569406,-41967.220918457366,474.97035180550864,3.400493824688912,3.1218104307477472,0.6033824298635598,non-stationkeeping
55150,01,45.0,4389.745249025859,-41936.55080270287,480.04002818091357,3.5316027456453076,3.067011575449225,0.5069676375404941,non-stationkeeping
55160,01,45.0,4424.706182591103,-41906.220005649375,484.8592806770801,3.496093356524426,3.0330797053491754,0.48192524961665395,non-stationkeeping
55170,01,45.0,4458.768232871907,-41875.38804415477,488.6926506176355,3.4062050280803406,3.083196149460367,0.3833369940555361,non-stationkeeping
55180,01,45.0,4492.225296045945,-41842.91165683437,493.07745436764236,3.3457063174038355,3.2476387320409317,0.43848037500068604,non-stationkeeping
55190,01,45.0,4524.402734437153,-41810.54952004997,498.5981450695784,3.217743839120864,3.2362136784393525,0.5520690701936035,non-stationkeeping
55200,01,45.0,4556.876939652508,-41777.55501489663,504.1249145235612,3.2474205215353877,3.2994505153342457,0.5526769453982828,non-stationkeeping
55210,01,45.0,4588.568173712638,-41744.61759562674,509.3523777120115,3.1691234060129974,3.2937419269885537,0.5227463188450301,non-stationkeeping
55220,01,45.0,4619.146947134615,-41712.21432007028,513.9206019206805,3.057877342197773,3.2403275556464175,0.4568224208669009,non-stationkeeping
55230,01,45.0,4649.810678066077,-41680.81936026049,520.5665861490899,3.0663730931462148,3.139495980978794,0.6645984228409358,non-stationkeeping
55240,01,45.0,4681.244251159105,-41649.5486885235,527.5289207018157,3.1433573093027944,3.1270671736990945,0.6962334552725843,non-stationkeeping
55250,01,45.0,4712.898624441194,-41616.9657624434,535.3779504742049,3.165437328208911,3.2582926080104806,0.7849029772389213,non-stationkeeping
55260,01,45.0,4743.9231522012105,-41584.16191498491,541.494527627469,3.102452776001611,3.2803847458492514,0.6116577153264081,non-stationkeeping
55270,01,45.0,4775.653237833538,-41551.4724557988,547.21496687667,3.173008563232718,3.2689459186103766,0.5720439249201075,non-stationkeeping
55280,01,45.0,4809.569269144111,-41519.4480682129,553.2781669072052,3.3916031310572743,3.202438758590056,0.6063200030535174,non-stationkeeping
55290,01,45.0,4842.947008464038,-41487.137510010754,559.4072604300044,3.337773931992729,3.2310558202144373,0.6129093522799216,non-stationkeeping
55300,01,45.0,4878.684823741512,-41455.55519417872,564.5284644910399,3.5737815277474154,3.158231583203813,0.5121204061035578,non-stationkeeping
55310,01,45.0,4914.606089372664,-41426.22021971327,568.6404657492357,3.5921265631151607,2.9334974465447474,0.41120012581957216,non-stationkeeping
55320,01,45.0,4949.6926242609225,-41398.12936355326,572.5469072547041,3.508653488825834,2.809085616001837,0.3906441505468465,non-stationkeeping
55330,01,45.0,4984.761826045757,-41370.429126562936,574.4766644803965,3.5069201784834516,2.77002369903217,0.19297572256923717,non-stationkeeping
55340,01,45.0,5019.533516816669,-41342.315088349504,578.0738344020953,3.4771690770912564,2.8114038213435975,0.35971699216987785,non-stationkeeping
55350,01,45.0,5053.515731255107,-41312.22344892286,583.0033897195873,3.3982214438437675,3.009163942664569,0.49295553174920786,non-stationkeeping
55360,01,45.0,5087.277931713249,-41281.328238786584,587.9192033383596,3.376220045814168,3.0895210136273175,0.49158136187723017,non-stationkeeping
55370,01,45.0,5121.797175312092,-41250.613741554225,592.8490959739304,3.45192435988426,3.071449723235966,0.4929892635570788,non-stationkeeping
55380,01,45.0,5158.458446009545,-41220.04262396675,597.9992355206929,3.6661270697452646,3.0571117587471894,0.5150139546762507,non-stationkeeping
55390,01,45.0,5193.6720051635075,-41190.2861643045,604.6658373139209,3.4770147614180766,2.9006719511645898,0.6048602752327576,stationkeeping
55400,01,45.0,5227.89582841389,-41161.75679404611,610.3101671900422,3.3778713620839356,2.775708225472687,0.5022731049179059,stationkeeping
55410,01,45.0,5262.131417029108,-41134.31176048731,615.755533159847,3.3786763547055196,2.665101881278705,0.4818719704705364,stationkeeping
55420,01,45.0,5295.33941400848,-41108.260463082064,620.5639365125518,3.2758560181018197,2.5237590729496198,0.4178222609486771,stationkeeping
55430,01,45.0,5326.667631425608,-41080.883067079725,625.0853664659103,3.088175043054332,2.6537253904395577,0.3887301726985846,stationkeeping
55440,01,45.0,5357.778085332695,-41053.89635638251,631.2098559663107,3.0663847833972704,2.612397970391364,0.5481030665433332,stationkeeping
55450,01,45.0,5388.395061257406,-41029.08297781033,636.4979292574828,3.0171273026047265,2.3933819581091575,0.4640999215332342,stationkeeping
55460,01,45.0,5418.634698272347,-41005.16619356236,639.9918820431386,2.9794979689297603,2.3018762647676905,0.2846972998041304,stationkeeping
55470,01,45.0,5448.875135503785,-40982.16907825877,641.7328056227498,2.9796065721910487,2.2081619180216037,0.10957089268291528,stationkeeping
55480,01,45.0,5479.424946320639,-40960.66541092909,642.902812155794,3.010479590844142,2.0573359955203387,0.052476370782231385,stationkeeping
55490,01,45.0,5510.460071860546,-40940.28126754586,642.8695701363299,3.058862732469404,1.9439418697544932,-0.06760451055615091,stationkeeping
55500,01,45.0,5541.857551463959,-40921.51509750683,642.6224829363762,3.0949378921498556,1.7809665176277136,-0.08892155084901529,stationkeeping
55510,01,45.0,5573.279415456246,-40902.4618741013,641.155844729093,3.0972809655239186,1.8080863518943908,-0.21048607755976256,stationkeeping
55520,01,45.0,5603.057670858769,-40883.02841426939,639.4058461950054,2.9333224245259615,1.844470057693258,-0.23859043832143795,stationkeeping
55530,01,45.0,5632.894929745759,-40864.22886891983,638.6739074522474,2.9392783906016064,1.7797071198490892,-0.13691487727247528,stationkeeping
55540,01,45.0,5662.78746991322,-40844.58854822881,639.5200132715538,2.9448570733806165,1.862036374282793,0.020489359439631677,stationkeeping
55550,01,45.0,5692.780371632989,-40824.643396851796,641.6615091934883,2.9549244503012257,1.8908500942226734,0.14955514208971632,stationkeeping
55560,01,45.0,5720.897433262782,-40805.38323614552,641.3083010489785,2.7679542048750694,1.8209503668140161,-0.09938100292698424,stationkeeping
55570,01,45.0,5749.300495984553,-40786.76048373047,640.2486434674126,2.796706825220329,1.755865326490228,-0.16977869098701479,stationkeeping
55580,01,45.0,5777.230858093981,-40768.24551356077,639.3247761882326,2.749787999834305,1.7436499683393019,-0.1561344320809917,stationkeeping
55590,01,45.0,5805.7568791266385,-40749.55585703617,637.3673646277783,2.80943160288259,1.7596097322211763,-0.2590864101961109,stationkeeping
55600,01,45.0,5833.403172842854,-40731.379536577566,634.8624495567013,2.7219193429970554,1.70695841625599,-0.313476769049151,stationkeeping
55610,01,45.0,5862.677398095196,-40714.75776452272,631.8242879694401,2.8845083528760798,1.5505517877641029,-0.36639095520561266,stationkeeping
55620,01,45.0,5891.166462544624,-40697.89462155129,627.8692257312155,2.8063489712087892,1.5733559940795274,-0.45750213394794337,stationkeeping
55630,01,45.0,5919.059357637958,-40682.61370775544,623.8443284695197,2.7471102590575183,1.4143253576290877,-0.464069179564188,stationkeeping
55640,01,45.0,5948.628714504494,-40666.696464405395,619.9024365863559,2.9145121919986985,1.476645472754013,-0.4553910535983881,stationkeeping
55650,01,45.0,5977.331399293208,-40651.70844076694,615.9213326894512,2.8281957367598323,1.382818916209084,-0.4589063021800322,stationkeeping
55660,01,45.0,6007.080341093057,-40636.93405468957,612.2672604141089,2.932684680220728,1.3604310449066894,-0.4259031391205715,stationkeeping
55670,01,45.0,6034.520514238721,-40621.5243363575,607.5164045092203,2.7025726388499915,1.4227090506423288,-0.5348870597588157,stationkeeping
55680,01,45.0,6061.683705726836,-40606.55504412957,603.7689143657695,2.6752603359896843,1.3776726372048558,-0.4343764077529626,stationkeeping
55690,01,45.0,6087.5043767338175,-40592.16305673141,598.7631107212812,2.5417412070435748,1.319035679640311,-0.559455514792059,stationkeeping
55700,01,45.0,6112.241758581999,-40578.25720704287,592.3628622458374,2.4342013878209703,1.269548036423513,-0.6979810840738838,stationkeeping
55710,01,45.0,6136.663835881372,-40564.81820528234,582.9903025420983,2.403337656348553,1.2220344199666529,-0.9936804886873669,stationkeeping
55720,01,45.0,6159.661202199823,-40552.352542163775,573.7233250109222,2.2618973256472583,1.1240725856586642,-0.9822166901124729,stationkeeping
55730,01,45.0,6181.638179516304,-40541.847382814725,564.4783762836435,2.160910057323012,0.927789943311136,-0.9790937206107825,stationkeeping
55740,01,45.0,6203.90692989085,-40534.718826326665,555.9315210508657,2.190847073641608,0.5905204930058665,-0.9085693043363015,stationkeeping
55750,01,45.0,6225.476071959597,-40528.0306592078,546.0311637085052,2.1219138774146344,0.5463314089775178,-1.0426587791384239,stationkeeping
55760,01,45.0,6246.779090625165,-40523.48311232895,535.898009972597,2.09626877192693,0.33267556669396825,-1.0648785438408963,stationkeeping
55770,01,45.0,6268.233971728147,-40519.387250436586,525.8430338085092,2.112323150584556,0.2876228516092238,-1.0560709245568152,stationkeeping
55780,01,45.0,6290.26528163994,-40515.344528155976,515.8182294815313,2.170691292105344,0.2823524990515954,-1.052057294780552,stationkeeping
55790,01,45.0,6312.69878936002,-40513.20667212397,504.9503268172648,2.2116306402518724,0.09247253469562138,-1.1351117185755195,stationkeeping
55800,01,45.0,6334.125662423631,-40511.66446251935,492.95025453251367,2.112068850521553,0.033314492840115256,-1.2469022394714147,stationkeeping
55810,01,45.0,6353.323209303612,-40510.43486417446,481.08174985459283,1.8907050560199528,0.0024368413096083202,-1.232584941841959,stationkeeping
55820,01,45.0,6371.704717730849,-40509.770691336154,468.32610962803875,1.8104686563083154,-0.053612910277584705,-1.319845505572901,stationkeeping
55830,01,45.0,6389.329967467066,-40508.818354064475,456.26889761657446,1.7362735764695696,-0.024500983307551585,-1.2489366485057942,stationkeeping
55840,01,45.0,6406.067036899248,-40509.79166351816,444.70229560102473,1.6490012098473759,-0.21613262655380513,-1.1988171107119647,stationkeeping
55850,01,45.0,6422.184559893428,-40513.31683332822,433.30538637270837,1.5886001282460915,-0.4700029856257688,-1.1807420796232428,stationkeeping
55860,01,45.0,6436.5059420777,-40516.17818528759,421.51458254365787,1.4109542113384503,-0.403012823143253,-1.218873680393604,stationkeeping
55870,01,45.0,6449.976605971568,-40521.52022916453,410.5326702386957,1.327746201017278,-0.6495944483118147,-1.1370481150590934,stationkeeping
55880,01,45.0,6464.475483692868,-40526.88442399721,396.9978553749978,1.4319524603666058,-0.6508092526053808,-1.3904743089345455,stationkeeping
55890,01,45.0,6478.662596397025,-40534.92860033504,381.7317248865144,1.402459671604641,-0.917005330036752,-1.5617329952392942,stationkeeping
55900,01,45.0,6492.7607780546905,-40544.36582168264,367.4091031361083,1.3952142686766627,-1.0546236234297783,-1.4661385610041462,stationkeeping
55910,01,45.0,6507.4989305962135,-40554.50534758321,352.85409581389246,1.4606489421500921,-1.1232335717294868,-1.487875140338529,stationkeeping
55920,01,45.0,6521.851824278339,-40566.19198223891,339.17962131490617,1.4238038723567423,-1.2759980517246179,-1.3986305171303235,stationkeeping
55930,01,45.0,6537.332969652248,-40579.77874405845,323.8116451058329,1.5378939880091242,-1.463801539640336,-1.5661051901760963,stationkeeping
55940,01,45.0,6552.69922461453,-40595.1900953617,308.09587657211927,1.5279296667730475,-1.6438816918259382,-1.5992432873218316,stationkeeping
55950,01,45.0,6567.681598008655,-40611.32351810906,290.5519115007333,1.4911580706459804,-1.7138561204633582,-1.779942905274392,stationkeeping
55960,01,45.0,6583.466719282139,-40626.96312756403,272.5530343964446,1.5727314713509624,-1.6625324179287695,-1.823543238447656,stationkeeping
55970,01,45.0,6599.1193040707885,-40642.23793106729,255.1644255848925,1.5609763972995832,-1.624117913043697,-1.7608996019513903,stationkeeping
55980,01,45.0,6615.455804453583,-40657.08395799155,237.403382784795,1.630634498696574,-1.5793598019218626,-1.796292409728211,stationkeeping
55990,01,45.0,6631.030752621221,-40672.87380173641,220.2707076994317,1.5574948167637415,-1.5789843744857142,-1.713267508536331,non-stationkeeping
56000,01,45.0,6646.860637104522,-40688.86872042447,203.24581055842634,1.5829884483300558,-1.5994918688064732,-1.702489714100538,non-stationkeeping
56010,01,45.0,6661.1999561779285,-40704.83134344713,186.99186285825175,1.4339319073407095,-1.5962623022657594,-1.6253947700174587,non-stationkeeping
56020,01,45.0,6674.557089457296,-40722.07355414631,171.41861819916772,1.3357133279367215,-1.724221069917632,-1.557324465908402,non-stationkeeping
56030,01,45.0,6686.5183913129995,-40738.33598175651,154.9219165281698,1.1961301855703892,-1.6262427610198775,-1.6496701670997942,non-stationkeeping
56040,01,45.0,6699.88204629026,-40755.783340897586,137.75553512347096,1.3363654977260888,-1.7447359141080931,-1.716638140469883,non-stationkeeping
56050,01,45.0,6712.239572361708,-40773.04987199881,121.53394333934052,1.2357526071448068,-1.7266531101223912,-1.6221591784130436,non-stationkeeping
56060,01,45.0,6724.199424468898,-40790.37739886351,106.56724539905561,1.195985210718938,-1.732752686470057,-1.4966697940284917,non-stationkeeping
56070,01,45.0,6735.2178910519415,-40807.84182811932,92.61499380857961,1.1018466583043802,-1.746442925581747,-1.395225159047599,non-stationkeeping
56080,01,45.0,6746.461811351155,-40826.65976414702,76.44460937018081,1.1243920299213492,-1.881793602770207,-1.61703844383988,non-stationkeeping
56090,01,45.0,6757.778729431724,-40845.79682989072,58.81424138785481,1.131691808056891,-1.913706574369681,-1.7630367982326003,non-stationkeeping
56100,01,45.0,6770.011370586559,-40863.83808581738,40.59958184856633,1.2232641154834785,-1.804125592665554,-1.8214659539288478,non-stationkeeping
56110,01,45.0,6780.266474137529,-40881.89642808059,23.951871887499355,1.0255103550970683,-1.805834226321218,-1.6647709961066977,non-stationkeeping
56120,01,45.0,6789.750587027285,-40899.928701710676,6.406207337645441,0.9484112889755618,-1.8032273630089202,-1.7545664549853914,non-stationkeeping
56130,01,45.0,6799.524522301001,-40917.278087157756,-12.210962585462806,0.9773935273715605,-1.7349385447082573,-1.8617169923108245,non-stationkeeping
56140,01,45.0,6807.12842893697,-40934.42606111527,-32.32252995592097,0.7603906635968932,-1.7147973957514053,-2.011156737045816,non-stationkeeping
56150,01,45.0,6814.6698701745045,-40951.802155446174,-52.91083132969483,0.7541441237535105,-1.7376094330905212,-2.0588301373773863,non-stationkeeping
56160,01,45.0,6822.562730347133,-40968.357953847706,-73.17122986426665,0.7892860172628758,-1.6555798401528874,-2.0260398534571817,non-stationkeeping
56170,01,45.0,6830.977778988102,-40985.92271746328,-93.41620029220161,0.8415048640969334,-1.756476361557415,-2.0244970427934956,non-stationkeeping
56180,01,45.0,6839.2956778645475,-41002.19031772846,-114.39841910008855,0.8317898876445791,-1.6267600265181783,-2.0982218807886936,non-stationkeeping
56190,01,45.0,6846.798557999361,-41017.62487755187,-135.08530430230445,0.750288013481361,-1.543455982340452,-2.0686885202215897,non-stationkeeping
56200,01,45.0,6853.674075764309,-41032.97345259032,-155.61065801036358,0.6875517764948125,-1.5348575038448042,-2.0525353708059133,non-stationkeeping
56210,01,45.0,6859.846694634199,-41048.68281892982,-176.59181051302437,0.6172618869889808,-1.5709366339496476,-2.0981152502660807,non-stationkeeping
56220,01,45.0,6866.540200551175,-41065.197931767456,-197.0277363185422,0.6693505916976558,-1.651511283763731,-2.043592580551783,non-stationkeeping
56230,01,45.0,6872.282252789808,-41081.11873375293,-218.50470141707385,0.5742052238633077,-1.5920801985480044,-2.1476965098531644,non-stationkeeping
56240,01,45.0,6879.022816034951,-41096.73987389323,-239.05005556263967,0.6740563245142783,-1.5621140140296583,-2.0545354145565824,non-stationkeeping
